agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
(新北)三合利計程車客運有限公司,臺北市,文山區,臺北市文山區興隆路四段151號3樓之4,121.561676,24.98475075,B,交通接送服務,02-29290577,hearts.alanhsu@gmail.com,蔡豐吉,20230725 15:28:09
社團法人中華民國士林靈糧堂社會福利協會附設臺北市私立新生社區長照機構老人日間照顧中心,臺北市,大安區,臺北市大安區新龍里新生南路三段52之5號,121.5339279,25.02120399,B,日間照顧服務,02-23661321,xinshengdaycare@slsc.org.tw,劉群茂,20220208 16:12:39
悠藝股份有限公司附設臺北市私立悠藝居家長照機構,臺北市,中正區,臺北市中正區南福里南昌路2段206號3樓之1,121.5243073,25.02403641,B,居家服務,02-23650157,yoyicare.hs@gmail.com,吳國豪,20230629 09:04:06
財團法人私立健順養護中心受託經營管理本市南港老人服務中心,臺北市,南港區,臺北市南港區重陽路187巷5號1、2樓,121.5987015,25.057724,B,營養餐飲服務,026-535-311,nkelder@gmail.com,黃禎祥,20230512 17:14:42
壽合居家職能治療所,臺北市,文山區,臺北市文山區興家里興隆路三段221巷4弄14號,121.560112,24.9936924,B,專業照護服務(CC01),0933-004397,ensonwhj@yahoo.com.tw,吳鴻章,20230802 17:19:14
臺北市大安區永康里辦公處,臺北市,大安區,臺北市大安區永康里金華街199巷3弄6號1樓,121.5284195,25.03056145,C,巷弄長照站,0931-234-954,yongkangvillage@gmail.com,李明螢,20210407 15:19:39
智慧長照有限公司附設臺北市私立愛關懷居家長照機構,臺北市,信義區,臺北市信義區忠孝東路5段1號2樓207室,121.5412292,24.99171638,B,喘息服務,7729-7769,e2frank2020@gmail.com,王純鍵,20220331 14:57:00
謙和園健康福祉有限公司附設臺北市私立溫邸家居家長照機構,臺北市,中山區,臺北市中山區民安里新生北路2段72巷23號1樓,121.5212479,25.05708694,B,喘息服務,02-25681589,hc.hereforyou@gmail.com,王志剛,20221229 22:35:32
福田居家有限公司私立福田居家長照機構,臺北市,信義區,臺北市信義區松光里忠孝東路5段492巷2號2樓,121.5783005,25.04051209,B,居家服務,02-27270065,futain@futaincare.com.tw,林永峰,20211227 16:08:58
中華民國紅心字會(信義區),臺北市,信義區,臺北市信義區四維里虎林街74巷2號1樓,121.5133514,25.04495811,A,個案管理服務,02-27660227,xinyitw@yahoo.com.tw,劉緒倫,20230801 08:25:44
益百利國際實業有限公司,臺北市,文山區,臺北市文山區景興路42巷8弄2、4號1樓,121.5428467,24.99723816,B,輔具及居家無障礙環境服務,02-23681235,ebaili@100power.com.tw,蔡博文,20230810 09:54:13
振芝心身醫學診所,臺北市,中山區,臺北市中山區復興北路282號2樓,121.5439301,25.05878448,B,專業照護服務,2506-9169,info@blossomclinic.org,洪敬倫,20200311 17:37:11
美而美居家長照股份有限公司附設臺北市私立美而美居家長照機構,臺北市,中山區,臺北市中山區新生里吉林路245號4樓403室,121.5303802,25.06129265,B,居家服務,02-2821-2412,tgn82848095@gmail.com,郭力維,20220207 10:30:27
台北市?尾關懷互助協會,臺北市,文山區,臺北市文山區景慶里萬慶街6號,121.5402527,24.99232483,C,巷弄長照站,02-89351788,older.hearing@msa.hinet.net,蔡淵輝,20221229 23:11:16
恩揚有限公司附設臺北市私立恩揚居家長照機構,臺北市,文山區,臺北市文山區萬祥里羅斯福路5段225之1號1樓,121.5392532,25.00196457,B,居家服務,029-301-999,eym@enyang.com.tw,林子哲,20220221 15:34:02
吉盛交通股份有限公司,臺北市,北投區,臺北市北投區育仁路155之1號2樓,120.943936,22.486314,B,交通接送服務,028-289-000,service@sharecar.tw,張竣凱,20220429 10:29:59
李細祥內科診所,臺北市,大安區,臺北市大安區龍淵里辛亥路二段171巷6弄4號16樓,121.5408936,25.02193451,B,居家失能個案家庭醫師照護服務,02-27018159,lee0975360651@gmail.com,李細祥,20230808 16:51:48
聊聊心理治療所,臺北市,松山區,臺北市松山區復源里八德路三段106巷67號,121.5544357,25.0447464,B,專業照護服務,02-25798519,psy.julia@gmail.com,張銘倫,20221229 22:25:37
圓石實業股份有限公司附設臺北市私立大同圓石社區長照機構,臺北市,大同區,臺北市大同區永樂里延平北路2段96號3樓,121.511261,25.05659676,B,小規模多機能服務,025-583-800,winniehou.tw@gmail.com,侯克瀛,20220613 16:32:46
宜寧居家護理所,臺北市,士林區,臺北市士林區前港里承德路四段235號9樓,121.522377,25.08704567,B,專業照護服務,02-28822382,karenchang0913@gmail.com,張肇仙,20220315 15:23:17
凱風長照股份有限公司附設臺北市私立凱風新生北綜合長照機構,臺北市,中山區,臺北市中山區晴光里新生北路三段56巷17號1樓,121.5269241,25.0657196,B,喘息服務,2599-6681,service@kfcare.com.tw,郭銘仁,20230427 09:43:47
社團法人中華仁親社區關懷協會(士林好厝邊),臺北市,士林區,臺北市士林區義信里基河路128號(士林靈糧堂),121.5231323,25.08867645,C,巷弄長照站,0228-803-408,Ericlin7028@gmail.com,劉群茂,20210407 13:36:12
吉翔護理之家,臺北市,大同區,臺北市大同區甘州街55號4、7、8樓,121.5128784,25.0599556,B,喘息服務,02 25520553,gishean@yahoo.com.tw,羅春月,20221229 20:56:50
台北市文山區景人社區發展協會,臺北市,文山區,臺北市文山區景仁里景福街5號1樓,121.539238,24.99934769,C,巷弄長照站,02-2931-5839,rita12112003@yahoo.com.tw,李天柱,20210409 15:17:11
臺北市私立同德老人長期照顧中心(養護型),臺北市,北投區,臺北市北投區榮華里榮華里004鄰明德路306巷1-7樓,121.5223007,25.11523628,B,喘息服務,02-28281328,a31831661@gmail.com,李佩芡,20230202 16:40:44
臺北市南港區仁福里辦公處,臺北市,南港區,臺北市南港區仁福里福德街443號1樓,121.5906296,25.04000282,C,巷弄長照站,0919-619-949,wu430420@yahoo.com.tw,吳肇輝,20210412 14:46:18
臺北市立聯合醫院附設仁愛護理之家,臺北市,大安區,臺北市大安區仁愛路四段10號南棟4樓,121.5453033,25.03754044,B,日間照顧服務,"02-27093600 分機1520, 1521",b0409@tpech.gov.tw,林秀春,20210305 13:49:46
社團法人台灣喜樂家族協會附設臺北市私立冠冕居家長照機構,臺北市,士林區,臺北市士林區雙溪街140號1樓,121.5243759,25.10041046,B,喘息服務,02-2832-0533,crown.homelife@gmail.com,林黃寶彩,20230421 09:30:11
社團法人台灣喜樂家族協會附設臺北市私立冠冕居家長照機構,臺北市,士林區,臺北市士林區雙溪街140號1樓,121.5243759,25.10041046,B,居家服務,02-2832-0533,crown.homelife@gmail.com,林黃寶彩,20230310 17:18:27
詠馨長照社團法人附設台北市私立詠馨住宿長照機構,臺北市,北投區,臺北市北投區林泉里011鄰幽雅路19號1-4樓,121.5141449,25.13666725,B,喘息服務,02-2890-8050,a28901520@gmail.com,蔡政松,20230202 16:48:02
臺北市樂齡發展協會(中山區朱園里),臺北市,中山區,臺北市中山區朱園里松江路45巷43號1樓,121.5343933,25.04802895,C,巷弄長照站,02-25083440,kgy3071688@yah00.com.tw,孫合興,20210412 16:11:19
私立愛吾愛居家長照機構,臺北市,萬華區,臺北市萬華區大理街171號2樓201室,121.4963226,25.0341568,B,居家服務,02-23087286,n01d.iwoi@gmail.com,許惠容,20190729 14:19:41
臺北市立聯合醫院居家式服務類長期照顧服務機構,臺北市,大同區,臺北市大同區玉泉里鄭州路145號,121.5093231,25.05097008,B,居家服務,28353456-6380,B5646@tpech.gov.tw,蕭勝煌,20220104 18:46:27
臺北市大安區新民炤社區發展協會,臺北市,大安區,臺北市大安區民炤里建國南路1段286巷35號1樓,121.5357742,25.03618431,C,巷弄長照站,0961-351-658,lan7239@yahoo.com.tw,陳勤功,20221229 23:04:37
臺北市北投區吉慶社區發展協會,臺北市,北投區,臺北市北投區吉慶里致遠二路61巷2-2號,121.5116348,25.11497498,C,巷弄長照站,02-2828-2002,tsung34@yahoo.com.tw,陳?絹,20210412 10:29:23
財團法人私立台北醫學大學附設醫院附設居家護理所,臺北市,信義區,臺北市信義區莊敬路330號5樓,121.5631104,25.02704048,B,營養餐飲服務,02-27372181#3938,tmchchn@h.tmu.edu.tw,陳麗絹,20221230 20:13:26
臺北醫學大學附設醫院,臺北市,信義區,臺北市信義區吳興街252號,121.5631104,25.02704048,B,營養餐飲服務,02-27372181#3938,tmchchn@h.tmu.edu.tw,施俊明,20221230 20:13:26
臺北市信義區松友社區發展協會,臺北市,信義區,臺北市信義區松友里信義路6段76巷2弄22號1樓,121.5761337,25.03441238,C,巷弄長照站,02-23466669,songyou6669@gmail.com,張海秋,20210412 14:30:27
臺北市私立老爺居家長照機構,臺北市,大安區,臺北市大安區安和路2段92號B1(A11室),121.5502472,25.02877235,B,喘息服務,0988-125-527,grandba9453@gmail.com,薛智遠,20230202 16:54:17
東和居家有限公司附設臺北市私立東和居家長照機構,臺北市,松山區,臺北市松山區南京東路四段170號4樓之1,121.5568161,25.05136871,B,居家服務,02-6605-0630,rubie1218@yahoo.com.tw,林溦,20230206 10:45:26
臺北市私立仁群老人長期照顧中心(養護型),臺北市,中山區,臺北市中山區民族東路512巷14號1-2樓、16號2樓,121.5419006,25.067379,B,喘息服務,02-25013369,rcl73627418@gmail.com,劉昱森,20221229 22:18:26
社團法人臺灣樂福國際慈善福利協會(臺北市),臺北市,中山區,臺北市中山區民生東路1段70巷15號1樓,121.5317383,25.06780243,B,到宅沐浴車服務,0984-112-366,ghsc842366@gmail.com,張淞源,20221020 11:34:24
福田居家有限公司私立福田居家長照機構,臺北市,信義區,臺北市信義區松光里忠孝東路5段492巷2號2樓,121.5783005,25.04051209,B,喘息服務,02-27270065,futain@futaincare.com.tw,林永峰,20220302 09:51:01
臺北市立關渡醫院-委託臺北榮民總醫院經營附設護理之家,臺北市,北投區,臺北市北投區知行路225巷12號6、12樓,121.4661255,25.12031364,B,喘息服務,02-28587161,btkbtk@gandau.gov.tw,葉曉蒨,20201203 17:38:50
 啟宗心理諮商所,臺北市,大安區,臺北市大安區東豐街7號5樓之2,121.5441437,25.03615952,B,專業照護服務,2325-4066,openmindcenter1050820@gmail.com,林世莉,20221230 20:43:41
喜安健康長期照顧有限公司附設臺北市私立仁安居家式長期照顧服務機構,臺北市,信義區,臺北市信義區新仁里忠孝東路4段553巷46弄8號2樓,121.5632172,25.04413795,B,居家服務,027-620-999,sajat0999@gmail.com,張德謙,20230209 15:42:04
臺北市政府衛生局附設臺北市東明住宿長照機構 (委託財團法人台北市私立愛愛院經營管理),臺北市,南港區,臺北市南港區東明里南港路二段60巷17號2樓,121.6044617,25.05466652,B,喘息服務,02-26519898,nd25@aiai.org.tw,施武靖,20221229 22:47:47
社團法人台灣愛鄰社區服務協會(大安區),臺北市,大安區,臺北市大安區龍門里和平東路二段24號11樓,121.5364761,25.02557564,C,巷弄長照站,02-23692674,peter.chu@breadoflife.taipe,莊碧明,20210407 16:00:11
辰逸有限公司附設臺北市私立辰逸居家長照機構,臺北市,中山區,臺北市中山區中央里南京東路2段137號14樓(109室),121.5351105,25.05221558,B,居家服務,02-7755-3620,cypmc00@gmail.com,王超凡,20221122 16:33:23
頤園護理之家,臺北市,士林區,臺北市士林區重慶北路4段138、140、142號1-4樓,121.512619,25.08384895,B,喘息服務,2811-9666,eyuan28119666@gmail.com,耿瑛鎂,20210112 23:04:25
財團法人台北市中山基督長老教會,臺北市,中山區,臺北市中山區正得里林森北路62號,120.5696303,24.2190924,C,巷弄長照站,0225518480#119,lichin681027@gmail.com,郭崇仁,20210408 16:16:13
施達實業有限公司附設臺北市私立施達社區長照機構,臺北市,士林區,臺北市士林區德行東路109巷104號2樓,121.5288544,25.11095619,B,日間照顧服務,028-381-313,starstory1313@gmail.com,施婉苓,20230617 16:14:00
幸福物理治療所,臺北市,萬華區,臺北市萬華區雙園里西園路二段13巷12號,121.49823,25.03173256,B,專業照護服務,(02)23020306,kilaerhazard@gmail.com,李駿鴻,20221229 22:18:53
臺北市私立好運居家長照機構,臺北市,內湖區,臺北市內湖區葫洲里民權東路6段266號,121.6047592,25.07164955,B,居家服務,02-2631-0670,haoyun26310670@gmail.com,汪新儀,20211230 18:16:13
臺北市永昌長青會,臺北市,中正區,臺北市中正區永昌里寧波西街181巷24號,121.5100784,25.02655411,B,營養餐飲服務,02-23071068,tyc.ch@msa.hinet.net,林萬出,20210129 18:15:49
臺北市南港區中研新村社區發展協會,臺北市,南港區,臺北市南港區中研里研究院路2段70巷47弄4號1樓,121.6130066,25.04579926,C,巷弄長照站,0986-028-209,holywa168@gmail.com,林志隆,20210412 14:46:33
臺北市私立全家老人長期照顧中心(養護型),臺北市,北投區,臺北市北投區永和里007鄰行義路96巷1號1~2樓,121.5288544,25.12668037,B,喘息服務,02-28761692,cj61245@yahoo.com.tw,陳非,20220328 16:40:00
財團法人天下為公社會福利慈善事業基金會,臺北市,士林區,臺北市士林區承德路4段306號9樓,121.518631,25.08965492,A,個案管理服務,02-28881056,kcw@mail.oit.edu.tw,胡世賢,20230208 09:00:10
圓石實業股份有限公司附設臺北市私立內湖圓石社區長照機構,臺北市,內湖區,臺北市內湖區民權東路6段180巷6號8樓,121.5926514,25.06819534,B,日間照顧服務,02-2790-2090,contact@roundstone.com.tw,侯克瀛,20220401 11:04:32
愛志股份有限公司附設臺北市私立愛志居家長照機構,臺北市,南港區,臺北市南港區東新里重陽路120號3樓309室,121.5994797,25.05654907,A,個案管理服務,02-27882211,service@earth-want.com.tw,森山典明,20230425 17:08:37
臺北榮民總醫院附設遊詣居社區式長期照顧服務機構,臺北市,北投區,臺北市北投區永欣里石牌路二段322號1樓,121.5203857,25.1192112,B,日間照顧服務,02-28712121,d2_uage@vghtpe.gov.tw,陳威明,20220209 10:05:48
臺北市私立永欣居家長照機構,臺北市,北投區,臺北市北投區豐年里中央北路二段371號1樓,121.4874573,25.13823318,B,喘息服務,2891-6364,yongxin6364@gmail.com,陳柏帆,20221230 20:00:15
財團法人天主教失智老人社會福利基金會附設臺北市私立聖若瑟失智老人養護中心,臺北市,萬華區,臺北市萬華區保德里德昌街125巷11號,121.496933,25.02363968,B,小規模多機能服務,02-23046716#108,s8910009@ms61.hinet.net,鍾安住,20221229 21:30:47
臺北市立關渡醫院-委託臺北榮民總醫院經營附設居家護理,臺北市,北投區,臺北市北投區知行路225巷12號,121.4663544,25.12018776,B,喘息服務,2858-7000 #7809,sychang36@gandau.gov.tw,陳亮恭,20230202 17:11:16
長安健照事業股份有限公司附設臺北市私立長安健照事業居家長照機構,臺北市,中正區,臺北市中正區梅花里忠孝東路1段35號10樓D室,121.5255356,25.04448891,B,居家服務,02-25810519,changancare@gmail.com,戴志庭,20220905 10:24:10
財團法人台灣基督傳道會復生教會,臺北市,南港區,臺北市南港區舊莊里南深路21巷18號,121.6219482,25.03786659,C,巷弄長照站,0933-871-543,songlshu@gmail.com,張建文,20210412 14:56:11
臺北市私立麗康居家長照機構,臺北市,大同區,臺北市大同區大有里安西街43之2號3樓之3,121.5100708,25.0602684,B,居家服務,02-25532379,lily641130@gmail.com,吳麗鳳,20220425 11:44:23
臺北市立聯合醫院附設仁愛居家護理所,臺北市,大安區,臺北市大安區仁愛路4段10號,121.5453033,25.03754044,B,專業照護服務,02-27093600#1227,B5215@tpech.gov.tw,林欣文,20230706 14:37:10
社團法人台北市家庭照顧者關懷協會附設臺北市私立家協居家式服務類長期照顧服務機構,臺北市,大安區,臺北市大安區黎孝里和平東路三段232號,121.5546951,25.02204895,B,居家服務,02-27398737#17,service@carer.org.tw,李孟芬,20211223 16:01:49
社團法人中華民國士林靈糧堂社會福利協會,臺北市,士林區,臺北市士林區延平北路五段83巷28弄11號1樓,121.5091858,25.08159065,A,個案管理服務,02-28110515,homeservice@slsc.org.tw,劉群茂,20230208 09:02:28
社團法人中華民國士林靈糧堂社會福利協會,臺北市,士林區,臺北市士林區延平北路五段83巷28弄11號1樓,121.5091858,25.08159065,A,個案管理服務,02-28110515,homeservice@slsc.org.tw,劉群茂,20230208 09:08:43
跑居家物理治療所,臺北市,士林區,臺北市士林區葫東里重慶北路四段248號,121.5113983,25.08662033,B,專業照護服務,0907-091302,a770222boy@gmail.com,張沅輔,20220126 15:30:50
臺北市政府社會局委託中華民國紅十字會台灣省分會經營管理臺北市中正社區長照機構,臺北市,中正區,臺北市中正區建國里貴陽街一段60號3樓,121.5090408,25.03892517,B,日間照顧服務,02-23831958,rct03702883@gmail.com,董光式,20210315 14:06:13
社團法人臺北市心藝社會關懷協會,臺北市,信義區,臺北市信義區黎忠里和平東路三段391巷16號,121.558136,25.02024841,C,巷弄長照站,,wind59450@gmail.com,陳貴芝,20210412 14:41:31
愛志股份有限公司附設臺北市私立愛志居家長照機構,臺北市,南港區,臺北市南港區東新里重陽路120號3樓309室,121.5994797,25.05654907,B,居家服務,02-27882211,service@earth-want.com.tw,森山典明,20220207 15:59:34
台灣旺齡協會,臺北市,中正區,臺北市中正區頂東里羅斯福路3段84巷13號1樓,121.526062,25.02136803,C,巷弄長照站,0934-064-264,wonderfulgreen2016@gmail.com,張世睿,20221229 22:23:43
臺北市文山區華興里辦公處,臺北市,文山區,臺北市文山區華興里木柵路一段264號,121.554512,24.98799515,C,巷弄長照站,0905-991-580,huaxing0607@gmail.com,陳峙穎,20210409 15:19:32
財團法人中華民國佛教慈濟慈善事業基金會松山聯絡處,臺北市,松山區,臺北市松山區吉祥里南京東路五段188號16樓,121.5637436,25.05121231,C,巷弄長照站,0937-903-855,sayyes103@gmail.com,釋證嚴,20210412 11:22:53
內湖區寶湖里辦公處,臺北市,內湖區,臺北市內湖區寶湖里民權東路六段208號,121.5966949,25.06763649,C,巷弄長照站,0931-302823,bl-yuhsin@mail.taipei.gov.tw,邱顯松,20210408 18:07:47
臺北市政府社會局委託中華民國紅心字會經營管理臺北市興隆社區長照機構,臺北市,文山區,臺北市文山區明義里興隆路四段105巷47號,121.5631256,24.98828125,B,營養餐飲服務,02-29367119,ankangtw@gmail.com,劉緒倫,20230222 16:36:03
臺北市私立安歆居家式服務類長期照顧服務機構,臺北市,中山區,臺北市中山區興亞里松江路50號3樓,121.5326614,25.04817963,B,居家服務,02-25372586,crcanhsin@gmail.com,余建華,20220318 14:15:59
財團法人臺北市松年長春社會福利基金會,臺北市,松山區,臺北市松山區慈祐里饒河街105號,121.5739746,25.0505619,C,巷弄長照站,02-25851434,pine003@twdc.org.tw,王淑惠,20210412 14:05:04
凱風長照股份有限公司附設臺北市私立凱風大直社區長照機構,臺北市,中山區,臺北市中山區樂群三路56號5樓之2,121.5528336,25.08247375,B,喘息服務,02-8501-1716,dc002@kfcare.com.tw,郭銘仁,20221229 22:29:00
臺北市中山區晴光里辦公處,臺北市,中山區,臺北市中山區晴光里雙城街18巷20號,121.5230026,25.06538582,C,巷弄長照站,0981-201-026,janny0918@gmail.com,林姿吟,20210408 16:27:22
樂昱有限公司附設臺北市私立樂昱居家長照機構,臺北市,北投區,臺北市北投區文林里文林北路262號2樓,121.5109787,25.11374664,B,居家服務,028-225-423,roc.ceda@gmail.com,鄭宇明,20220207 16:15:19
社團法人中華民國士林靈糧堂社會福利協會受託經營管理本市北投老人服務中心,臺北市,北投區,臺北市北投區奇岩里三合街1段119號6樓,121.5039291,25.12655258,B,營養餐飲服務,(02)2893-0572,beitouqy.sc@slsc.org.tw,劉群茂,20210820 11:04:43
臺北榮民總醫院附設居家護理所,臺北市,北投區,臺北市北投區石牌路二段201號,121.551709,24.9787366,B,專業照護服務,02-28712121#82517,huangms@vghtpe.gov.tw,黃美淑,20230302 10:01:35
臺北市私立安歆松江社區長照機構,臺北市,中山區,臺北市中山區中央里松江路50號3樓,121.5326614,25.04817963,B,日間照顧服務,02-25371116,yaru42@gmail.com,張維庭,20220318 15:44:01
臺北市私立安歆松江社區長照機構,臺北市,中山區,臺北市中山區中央里松江路50號3樓,121.5326614,25.04817963,B,日間照顧服務,02-25371116,yaru42@gmail.com,張維庭,20220207 14:38:56
台北市內湖永續發展協會,臺北市,內湖區,臺北市內湖區金龍里金龍路 67 巷 7 號,121.5929794,25.08576393,C,巷弄長照站,02-27908099,tnhsda@gmail.com,鄭允強,20210408 17:47:48
臺北市政府社會局委託財團法人台北市立心慈善基金會經營管理臺北市萬華龍山社區長照機構,臺北市,萬華區,臺北市萬華區青山里梧州街36號3樓之1,121.4974899,25.03737259,B,日間照顧服務,02-23361881,longshanold@gmail.com,洪金桐,20230103 14:19:39
耀生長期照顧服務股份有限公司附設臺北市私立耀生居家長照機構,臺北市,中正區,臺北市中正區幸市里忠孝東路2段130號11樓之8,121.5317993,25.04239845,B,居家服務,02-23932500,wayne@leaplife.com.tw,黃偉嘉,20221230 14:22:05
聖約翰婦產科診所,臺北市,萬華區,臺北市萬華區東園街175號1樓,121.4973526,25.02416801,B,居家失能個案家庭醫師照護服務,2309-8502,fancy6659@yahoo.com.tw,范成瑜,20221230 21:46:08
臺北市私立安家居家長照機構,臺北市,文山區,臺北市文山區景行里景文街42號3樓302室,121.5412292,24.99171638,B,居家服務,029-333-468,Anchia468@gmail.com,吳米加,20230714 15:14:13
北醫大管理顧問股份有限公司附設私立杏芳居家長照機構,臺北市,文山區,臺北市文山區萬美街一段25號地下之1(17室),121.5692673,25.00225067,B,居家服務,02-29350230#12,careplus.wf@gmail.com,李飛鵬,20220104 19:05:24
臺北市私立喜宇居家長照機構,臺北市,松山區,臺北市松山區慈祐里臺北市松山區八德路四段678號6樓之1,121.5754166,25.04985046,B,居家服務,0966-200-297,tsai_you@yahoo.com.tw,劉敬喜,20201201 17:09:46
臺北市私立吃吃社區長照機構,臺北市,內湖區,臺北市內湖區金瑞里台北市內湖區內湖路三段280號1樓,121.585495,25.08898544,B,日間照顧服務,0926-085-427,jay3761000@gmail.com,黃節,20220211 17:41:55
財團法人宜蘭縣私立力麗社會福利慈善事業基金會附設臺北市私立力麗居家式服務類長期照顧服務機構,臺北市,中正區,臺北市中正區南福里和平西路一段107、109號,121.5174332,25.02708435,B,居家服務,02-23938326,liyvonne@leadingage.com.tw,郭銓慶,20220207 16:02:40
益巨股份有限公司附設臺北市私立崇仁社區長照機構,臺北市,萬華區,臺北市萬華區青年路152巷28號1樓,121.5012207,25.02062416,B,喘息服務,023-090-193,dc.chongren@rghealth.com.tw,陳威男,20230601 10:25:10
社團法人臺北市物理治療師公會,臺北市,松山區,臺北市松山區新益里八德路二段374號,121.5460815,25.04787827,B,專業照護服務,02-87732464,taipeipt0305@gmail.com,林素雲,20210113 00:28:36
社團法人台灣多元社會福利協會私立多福居家長照機構,臺北市,北投區,臺北市北投區溫泉里溫泉路68之10號,121.5048065,25.13516617,B,居家服務,02-28927001,dofuhs@gmail.com,林政緯,20220315 16:50:13
臺北市大安區古莊社區發展協會,臺北市,大安區,臺北市大安區古莊里6鄰羅斯福路2段81巷16弄1-2號2樓,121.5245743,25.02554131,C,巷弄長照站,0963-164-461,gu.zhuang@yahoo.com.tw,吳宗雄,20210407 14:54:55
社團法人中華民國士林靈糧堂社會福利協會附設臺北市私立安馨居家式服務類長期照顧服務機構,臺北市,士林區,臺北市士林區富光里延平北路五段83巷28弄11號,121.5091858,25.08159065,B,喘息服務,02-28110515,homeservice@slsc.org.tw,劉群茂,20221230 20:02:41
安健維康物理治療所,臺北市,松山區,臺北市松山區新東里南京東路四段183號,121.5564957,25.05183411,B,專業照護服務(CC01),02-27177600,ogeypt@gmail.com,黃博靖,20230802 17:19:14
暉宇有限公司附設臺北市私立星雲祥家社區長照機構,臺北市,內湖區,臺北市內湖區清白里星雲街161巷3號3樓,121.5966034,25.08118629,B,日間照顧服務,(02)2790-0898,Huiyu20201208@gmail.com,楊雋宇,20220526 15:57:00
財團法人伊甸社會福利基金會附設臺北市私立台北居家式服務類長期照顧服務機構,臺北市,北投區,臺北市北投區裕民里裕民六路120號,121.5176468,25.11453438,B,到宅沐浴車服務,02-28210320#103,eden5580@eden.org.tw,羅紀?,20220207 16:13:43
(新北)社團法人中華慈雲慈善利生推廣協會,臺北市,士林區,臺北市士林區平菁街95巷47之2號,121.5819702,25.13575745,B,喘息服務,02-86851138,fayu991010@gmail.com,陳永涸,20230406 09:32:45
辰逸有限公司附設臺北市私立辰逸居家長照機構,臺北市,中山區,臺北市中山區中央里南京東路2段137號14樓(109室),121.5351105,25.05221558,B,喘息服務,02-7755-3620,cypmc00@gmail.com,王超凡,20230512 09:21:04
臺北市私立大千之家社區式服務類長期照顧機構(家庭托顧),臺北市,北投區,臺北市北投區中庸里雙全街48巷5號,121.5006714,25.13801575,B,家庭托顧服務,0929-314-190,naro@ms66.url.com.tw,李元傑,20230207 14:56:11
台北市士林區天和社區發展協會,臺北市,士林區,臺北市士林區天山里中山北路7段154巷6號4樓(天母區民活動中心),121.5329437,25.12344742,C,巷弄長照站,02-28772369,eva889263@yahoo.com.tw,何辰熙,20210407 11:22:23
臺北醫學大學附設醫院,臺北市,信義區,臺北市信義區吳興街252號,121.5631104,25.02704048,A,個案管理服務,02-27372181#3938,tmchchn@h.tmu.edu.tw,施俊明,20230208 09:12:09
凱風長照股份有限公司附設臺北市私立凱風大直社區長照機構,臺北市,中山區,臺北市中山區樂群三路56號5樓之2,121.5528336,25.08247375,B,日間照顧服務,02-8501-1716,dc002@kfcare.com.tw,郭銘仁,20220420 11:59:00
台北市萬華區馬場町社區發展協會,臺北市,萬華區,臺北市萬華區騰雲里國興路1巷2-4號(辦公處活動中心),121.5088043,25.02423286,C,巷弄長照站,0223-096-837,longate2893@yahoo.com.tw,吳文雀,20210412 15:11:12
財團法人一粒麥子社會福利慈善事業基金會附設臺北市私立有福居家長照機構,臺北市,萬華區,臺北市萬華區萬大路237巷13弄5號1樓,121.5009613,25.02676964,B,居家服務,023-320-669,w110172@wheat.org.tw,呂信雄,20211230 15:03:35
傳家寶國際青銀教育有限公司私立傳家寶居家長照機構,臺北市,大同區,臺北市大同區民權里民權西路136號13樓之11,121.5164108,25.06274986,B,居家服務,02-2557-0968,service@cjb.com.tw,趙文瑜,20220104 16:00:34
臺北市松山區安平社區發展協會,臺北市,松山區,臺北市松山區安平里寶清街42號2樓,121.5675964,25.05315781,C,巷弄長照站,0986-038-688,fredwa88@gmail.com,林沂漀,20210412 11:53:20
禾悅物理治療所,臺北市,松山區,臺北市松山區光復北路8號2樓,121.557663,25.04861259,B,專業照護服務,2578-3923,heyuept@gmail.com,陳欽得,20220222 09:44:42
財團法人台北市林坤地仁濟文教基金會,臺北市,松山區,臺北市松山區美仁里八德路3段25號藝文推廣處二樓電化教室,121.5520172,25.04835129,C,巷弄長照站,02-2751-5790,tkyang03@gmail.com,楊杜清香,20210412 13:47:41
臺北市私立祝福居家長照機構,臺北市,中正區,臺北市中正區水源里羅斯福路4段68號7樓之10（6810-E室）,121.5342712,25.01450348,B,專業照護服務,02-29321396,nikey303@gmail.com,鄭如杏,20230519 17:38:49
臺北市私立崇順老人養護所,臺北市,北投區,臺北市北投區關渡里013鄰知行路52巷1號、54號1、2號,121.4674683,25.11816025,B,喘息服務,02-28581979,chongshun28581979@yahoo.com.tw,鍾秋月,20221230 20:00:54
亞捷汽車租賃股份有限公司,臺北市,士林區,臺北市士林區中正路499號1樓,121.5182648,25.09184647,B,交通接送服務,(02)2882-2277,yj2020@csgroup-bus.com.tw,呂奇龍,20221024 16:41:10
內湖區湖興里辦公處,臺北市,內湖區,臺北市內湖區湖興里成功路二段320巷19號3樓,121.5899506,25.06773376,C,巷弄長照站,02-27914586,mor6168@gmail.com,蔡穎峰,20210408 18:05:22
臺北市私立愛家居家長照機構,臺北市,中山區,臺北市中山區新庄里新生北路3段87巷23號,121.5288925,25.06745148,B,居家服務,02-25966934,tzning1975@gmail.com,黃姿寧,20211230 16:00:13
財團法人台北市立心慈善基金會,臺北市,萬華區,臺北市萬華區桂林路242巷4號4樓之2?,121.4952469,25.03788567,A,個案管理服務,02-23361500#14,lishinc42@gmail.com,洪金桐,20230208 09:04:11
