agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
桃園市私立弘成居家長照機構,桃園市,桃園區,桃園市桃園區中山里中平路98號5樓之1,121.2926254,24.98759842,B,喘息服務,03-2205627,honchen1002@gmail.com,陳妤榛,20211111 08:44:06
祈癒職能治療所,桃園市,平鎮區,桃園市平鎮區廣泰路201巷24號1樓及2樓,121.2086334,24.91130447,B,專業照護服務(CC01),0989-510-851,qiyuoccupation@gmail.com,邱鉉皓,20230802 17:19:14
桃園市八德區瑞泰社區發展協會,桃園市,八德區,桃園市八德區瑞泰里介壽路2段583巷12號,121.2984085,24.94215202,C,巷弄長照站,03-3669343,k53618@yahoo.com.tw,褚明賢,20210127 16:10:06
愛爾德長者事業有限公司附設桃園市私立喜大人東門社區長照機構,桃園市,桃園區,桃園市桃園區東山里安東街17號2樓,121.31633,24.99124718,B,日間照顧服務,03-3344062,dongmen@joyelder.org.tw,廖思琪,20230118 17:15:49
桃園市私立龍德社區長照機構,桃園市,新屋區,桃園市新屋區新屋里中華路214號,121.4857864,25.01468468,B,日間照顧服務,03-4970361,2022longde@gmail.com,彭振亮,20230118 17:24:39
財團法人台灣省中國基督教靈糧堂世界佈道會中壢靈糧堂(龍潭活水靈糧堂),桃園市,龍潭區,桃園市龍潭區中正里龍華路440號,121.2172775,24.85689545,C,巷弄長照站,0911-239858,80026531@mail.tycg.gov.tw,鍾添曜,20191231 18:19:09
本芯居家物理治療所,桃園市,龜山區,桃園市龜山區中興路66號5樓,121.3577271,25.0513916,B,專業照護服務,03-3596985,hide.hiko.tsai@gmail.com,楊本慈,20220302 17:28:44
桃園市大溪區月眉社區發展協會,桃園市,大溪區,桃園市大溪區月眉里月湖路56號,121.2082596,25.04327965,C,巷弄長照站,03-3873089,3870556@gmaI.com,林黃興,20210127 16:13:58
桃園市桃園區衛生所附設居家護理所,桃園市,桃園區,桃園市桃園區國豐三街123號4樓,121.2786789,24.99021149,B,專業照護服務,,10030641@mail.tycg.gov.tw,武冬玲,20230221 11:13:48
善誠健康事業股份有限公司附設桃園市私立八德善誠居家長照機構,桃園市,八德區,桃園市八德區東勇街69巷8號1樓,121.3062592,24.96292114,B,喘息服務,02-361-6880,alicia.hung@medtecs.com,林仁德,20230117 10:01:54
桃園市大溪區仁善社區發展協會,桃園市,大溪區,桃園市大溪區仁善里仁德街19號,121.1954575,25.06385612,C,巷弄長照站,0933-945626,dscr033900422@gmail.com,陳秀華,20210127 16:14:18
逸居股份有限公司附設桃園市私立幸福時光居家長照機構,桃園市,楊梅區,桃園市楊梅區金龍三路9號1樓,121.1866837,24.91191673,B,居家服務,02-77519258,candyyang0930@gmail.com,李淑貞,20230918 10:20:39
青華家鏈照股份有限公司附設桃園市私立青華活力居家長照機構,桃園市,中壢區,桃園市中壢區中央西路一段1號7樓(709室),121.2233582,24.95715332,B,喘息服務,03-4258052,chcc0975609928cl@gmail.com,林青榖,20230220 16:11:01
財團法人桃園市私立甡光社會福利基金會附設桃園市私立甡光老人長期照顧中心(養護型),桃園市,平鎮區,桃園市平鎮區南平路二段516巷99號,121.1930847,24.92380714,B,喘息服務,03-4643380,wanitalee0813@gmail.com,楊牡真,20230203 10:44:32
加利利愛鄰全人關懷協會,桃園市,桃園區,桃園市桃園區光興里縣府路110號4樓,121.3025208,24.99432564,C,巷弄長照站,03-3322806,farley303532@gmail.com,林伯昶,20210127 16:52:29
桃園市蘆竹區海湖社區發展協會,桃園市,蘆竹區,桃園市蘆竹區海湖里海湖東路272號,121.2651672,25.10832787,C,巷弄長照站,0989-721367,rankb015@yahoo.com.tw,黃文來,20210128 10:12:05
財團法人桃園市護國宮愛心基金會,桃園市,桃園區,桃園市桃園區中德里國際路1段401巷123號,121.2897415,24.97021484,C,巷弄長照站,03-3621111,hg3877@ms51.hinet.net,鄭圳成,20210127 15:08:19
桃園市蘆竹區瓦窯社區發展協會,桃園市,蘆竹區,桃園市蘆竹區瓦窯里仁愛路1段2號(婦幼館內),121.2934189,25.05064774,C,巷弄長照站,0933-373836,c8_1996@yahoo.com.tw,吳國勝,20210128 10:12:42
(新北)豐均國際租賃有限公司,桃園市,桃園區,桃園市桃園區國際路二段168-1號2樓,121.288147,24.99437332,B,交通接送服務,02-26642156,fengjun20190701@gmail.com,張雅萍,20220323 11:52:00
桃園市大園區?林社區發展協會,桃園市,大園區,桃園市大園區?林里27鄰坑果路218巷19號,121.2628708,25.0824585,C,巷弄長照站,0916-246-787,hsiaofenfen@yahoo.com.tw,陳錫達,20210127 17:59:36
桃園市私立浤益居家長照機構,桃園市,龜山區,桃園市龜山區嶺頂里17鄰萬壽路二段339號3樓,121.3568649,25.00128365,B,喘息服務,03-3500625,hongyi.homecare@gmail.com,陳濬豪,20230118 15:15:36
民安診所,桃園市,楊梅區,桃園市楊梅區楊梅里大成路175號1樓,121.1457138,24.9124279,B,居家失能個案家庭醫師照護服務,03-4757681,4826241@gmail.com,何建翰,20230720 13:19:41
桃園市龜山區大湖社區發展協會,桃園市,龜山區,桃園市龜山區山頂里忠義路2段638巷5號,121.3577423,25.05658722,C,巷弄長照站,03-3289065,k3289065@yahoo.com.tw,杜國斌,20210127 17:18:30
財團法人天主教德來會附設桃園市私立德來綜合長照機構,桃園市,桃園區,桃園市桃園區三民里三民路一段2號2樓,121.3233032,24.99634743,B,喘息服務,03-3317226,joannahsieh9102005@yahoo.com,蔡宜芬,20230221 16:44:59
桃園市平鎮區衛生所,桃園市,平鎮區,桃園市平鎮區振興路1號,121.2181702,24.94546127,B,專業照護服務,03-4584510,10026116@mail.tycg.gov.tw,許柏儒,20201230 13:21:33
聯心診所,桃園市,中壢區,桃園市中壢區民族路五段310號,121.1703033,24.9585247,B,居家失能個案家庭醫師照護服務,004-205-017,lianenen1477@gmail.com,陳榮祥,20230720 13:35:41
桃園市平鎮區東社社區發展協會,桃園市,平鎮區,桃園市平鎮區東社里圳南路10鄰50巷23號,121.1934891,24.90609169,C,巷弄長照站,0932-905335,pcuh7343@yahoo.com.tw,謝彩波,20210127 16:41:23
桃園市光復原住民文教發展協會,桃園市,中壢區,桃園市中壢區新興里執信二街41號,121.2255325,24.94398308,C,巷弄長照站,03-4588901,ccchungdaw@mohw.gov.tw,楊媄茵,20210127 17:53:04
姜博文診所中壢區,桃園市,楊梅區,桃園市楊梅區桃園市楊梅區永美路335號2樓,121.1840057,25.00223923,A,個案管理服務,03-4826250,4826241@gmail.com,姜博文,20230125 19:44:01
桃園市私立高強居家長照機構,桃園市,新屋區,桃園市新屋區新屋里大智路48號,121.106308,24.9701767,B,喘息服務,03-4972448,yuanhsc@livemail.tw,袁智芬,20230220 16:18:54
衛生福利部桃園醫院新屋分院新屋區,桃園市,新屋區,桃園市新屋區新福二路6號,121.0734558,24.9823246,B,專業照護服務,4971989#5262,fanwen5263@gmail.com,鄭明德,20201230 11:42:04
歡喜學堂推廣協會附設桃園市私立歡喜到宅居家長照機構,桃園市,蘆竹區,桃園市蘆竹區羊稠里中山路12號2樓,121.3015137,25.05085182,B,喘息服務,03-3222606,happycare3222606@gmail.com,吳忠泰,20230118 15:09:52
桃園市蘆竹區蘆竹社區發展協會,桃園市,蘆竹區,桃園市蘆竹區蘆竹里八股路203號,121.2584152,25.05755425,C,巷弄長照站,03-3219226,fundai1970311@gmail.com,邱創益,20210127 17:16:36
桃園市私立慈得居家長照機構,桃園市,蘆竹區,桃園市蘆竹區南崁里經國路902號7樓F室,121.3010101,25.03364563,B,喘息服務,03-3559155,cdhc1219@gmail.com,黃彥銘,20230110 13:55:12
大明醫院,桃園市,龜山區,桃園市龜山區萬壽路二段964號、966號,121.3340149,24.99372101,B,居家失能個案家庭醫師照護服務,03 3202792,dm1966a1@gmail.com,張永誠,20230720 14:43:06
敦仁診所附設居家護理所,桃園市,八德區,桃園市八德區高明里永豐路572巷21號,121.2720642,24.97592926,B,專業照護服務(CC01),03-3708262,a0936655826@gmail.com,呂惠玉,20230802 17:19:14
敏盛綜合醫院桃園區,桃園市,桃園區,桃園市桃園區經國路168號,121.3048553,25.02277374,A,個案管理服務,03-3179599,ms31799493@gmail.com,楊弘仁,20230125 19:25:43
芯茂健康長照事業有限公司附設桃園市私立芯康居家長照機構,桃園市,桃園區,桃園市桃園區寶慶里19鄰中埔一街123號8樓,121.2952347,25.01446152,B,居家服務,03-3016862,camellia90197412@gmail.com,張麗淑,20230223 09:57:15
社團法人中華民國國際慈善文教協會,桃園市,中壢區,桃園市中壢區石頭里永樂路33號1樓,121.2224121,24.95278931,C,巷弄長照站,0955-352263,anc88756@gmail.com,劉柏成,20210127 15:33:20
桃園市蘆竹區五福社區發展協會,桃園市,蘆竹區,桃園市蘆竹區五福里福祿五街18號,121.296196,25.0535984,C,巷弄長照站,0932-094-669,wufulen@gmail.com,廖定川,20210201 16:25:16
桃園市桃園區中原里辦公處,桃園市,桃園區,桃園市桃園區中原里宏昌七街74號,121.2945557,24.98697853,C,巷弄長照站,0939-195-970,tinamom0939@yahoo.com.tw,王秀璞,20210127 14:36:04
桃園市私立八德老人長期照顧中心(養護型),桃園市,八德區,桃園市八德區大智里介壽路一段758巷8號,121.2999344,24.96379471,B,喘息服務,03-2182128,bade2182128@yahoo.com.tw,謝鴻倫,20220126 15:37:13
桃園市新屋區衛生所附設居家護理所,桃園市,新屋區,桃園市新屋區中山路239號,121.1067657,24.9725914,B,專業照護服務,,10021350@mail.tycg.gov.tw,趙志芬,20230220 13:39:30
家安居家護理所,桃園市,八德區,桃園市八德區廣豐路89號5樓,121.306572,24.94699669,B,專業照護服務,03-3559930,Weishan0310@gmail.com,張瑋珊,20230220 13:42:27
敦仁診所附設居家護理所,桃園市,八德區,桃園市八德區永豐路572巷21號,121.2720642,24.97592926,C,巷弄長照站,03-3708262,a0936655826@gmail.com,呂惠玉,20201228 11:08:00
衛生福利部桃園醫院附設居家護理所,桃園市,桃園區,桃園市桃園區中山路1492號,121.2691879,24.97770309,B,專業照護服務,03-3699721,Ben11205610@mail.tygh.gov.tw,鍾美敏,20230221 11:30:57
桃園市私立寬福居家式服務類長期照顧服務機構,桃園市,桃園區,桃園市桃園區龍祥里裕和街35號,121.2738724,24.98214912,B,居家服務,03-3702500,cfnh99169042@gmail.com,周矢綾,20230201 16:07:12
桃園市八德區茄明社區發展協會,桃園市,八德區,桃園市八德區茄明里中華路27號,121.2818222,24.98638916,C,巷弄長照站,0988-946758,changkunliang@gmail.com,邱茂雄,20210127 17:07:27
桃園市私立好馨情社區長照機構,桃園市,桃園區,桃園市桃園區同安里同安街431號,121.3012238,25.01895332,B,日間照顧服務,033-461-136,T3461136@hibox.biz,蔡政哲,20230118 17:18:26
桃園市八德區高城社區發展協會,桃園市,八德區,桃園市八德區高城里高城路47號,121.2762756,24.97934532,C,巷弄長照站,0932-364-428,chi0932364428@gmail.com,徐添發,20210127 17:56:43
財團法人桃園市亮詮公益慈善基金會,桃園市,中壢區,桃園市中壢區仁德里嘉善街37號,121.2337799,24.95164108,C,巷弄長照站,0982-634030,service@li-pure.org,王欣文,20210127 15:07:57
陳瑞祥診所,桃園市,中壢區,桃園市中壢區福州二街475號,121.2335052,24.96825027,B,居家失能個案家庭醫師照護服務,03-4616600,chen4616600@gmail.com,陳瑞祥,20230720 14:53:34
社團法人台灣立享長照服務教育發展協會附設桃園市私立立享居家長照機構,桃園市,龜山區,桃園市龜山區中和南路22號,121.3397217,24.99524498,B,喘息服務,03-3195589,lixiang15588@gmail.com,朱柏霖,20230220 16:10:05
桃園市私立真開欣社區長照機構,桃園市,中壢區,桃園市中壢區普義里004鄰普義路171號1樓,121.2316513,24.96058273,B,喘息服務,03-4352525,realhappy110@gmail.com,蔡惠如,20230118 16:55:46
天成醫院附設居家護理所,桃園市,楊梅區,桃園市楊梅區中山北路一段356號,121.1572113,24.90891075,B,專業照護服務,03-4782350,topnurse04@tcmg.com.tw,李芯茹,20230220 14:30:29
桃園市新屋區石磊社區發展協會,桃園市,新屋區,桃園市新屋區石磊里12鄰水流19號,121.0791626,24.99351311,B,營養餐飲服務,0919-976-131,Donshiumei@gmail.com,沈鄧秀梅,20210104 15:28:01
智浩企業有限公司附設桃園市私立瑞欣綜合長照機構,桃園市,桃園區,桃園市桃園區龍鳳里龍鳳三街65巷38號,121.2798004,24.98606873,B,居家服務,(03)369-6882,rueishindaycare@gmail.com,陳昱全,20230118 17:04:12
桃園市私立愛心老人長期照顧中心(養護型),桃園市,龍潭區,桃園市龍潭區龍元路45號1樓,121.2127533,24.86431694,B,喘息服務,03-4706561,zolinzolin@hotmail.com,鍾朝麟,20230411 10:33:21
桃園市楊梅區水美社區發展協會,桃園市,楊梅區,桃園市楊梅區水美里楊新路2段2-1號,121.1368103,24.91909409,C,巷弄長照站,,shellyu440918@yahoo.com.tw,蘇雪珍,20210128 10:02:08
桃園市私立聖軒居家長照機構,桃園市,中壢區,桃園市中壢區復興里長樂三街15號,121.2491226,24.97723961,B,居家服務,03-4511620,shengx2023@gmail.com,蘇正昌,20230508 17:36:58
沛田心理治療所,桃園市,大園區,桃園市大園區橫峰里高鐵南路1段50號5樓-8,121.2125626,25.01195145,C,巷弄長照站,03-2871007,mandy265@hotmail.com,李沛嫻,20210127 14:59:59
聯新國際醫院桃新分院附設居家護理所,桃園市,桃園區,桃園市桃園區南海街7號4樓,121.3089371,24.99149132,B,專業照護服務,03-3325678,hsuhf@landseed.com.tw,許香芬,20230221 11:35:06
桃園市楊梅區衛生所附設居家護理所,桃園市,楊梅區,桃園市楊梅區校前路409號2樓,121.1496735,24.8969841,B,專業照護服務,4750151-212,10021439@mail.tycg.gov.tw,徐鑾鳳,20230301 10:47:03
國軍桃園總醫院附設民眾診療服務處附設陶然園社區長照機構,桃園市,龍潭區,桃園市龍潭區中山里10鄰中興路670-1號,121.221199,24.87249184,B,喘息服務,409-5664,caca0122will@yahoo.com.tw,商仕達,20230201 09:34:44
桃園市私立長青社區長照機構,桃園市,桃園區,桃園市桃園區南華里鎮南街58-3號,121.3074646,24.99058342,B,小規模多機能服務,03-3390513,a3797266@gmail.com,馬張志成,20230118 17:05:52
桃園市私立恩惠居家長照機構,桃園市,中壢區,桃園市中壢區延平路326-1號10樓,121.2254486,24.96038628,B,喘息服務,03-4250890,clarkchiou@gmail.com,邱啟盛,20230203 09:40:06
桃園市觀音區新坡社區發展協會,桃園市,觀音區,桃園市觀音區新坡里新生路76巷5弄2號(婦幼館),121.1348953,25.01361465,C,巷弄長照站,0921-982381,chihyencandy@yahoo.com.tw,陳允寶,20191231 17:03:39
社團法人桃園市失能老人關懷協會附設桃園市私立中壢龍福社區長照機構,桃園市,中壢區,桃園市中壢區龍昌里015鄰中山東路四段26號5樓,121.2544556,24.93475914,B,喘息服務,03-4663199,kobe@zhco.com.tw,許慈育,20230118 16:57:59
桃園市平鎮區莊敬里辦公室,桃園市,平鎮區,桃園市平鎮區莊敬里自強街100號,121.2149124,24.90412331,C,巷弄長照站,0928-285-597,c981168@yahoo.com.tw,邱堡櫻,20210129 17:28:02
馨香有限公司附設桃園市私立馨香居家長照機構,桃園市,中壢區,桃園市中壢區中建里延平路500號12之3(Q室),121.2175751,24.95670509,B,喘息服務,03-4904186,xinxiang20211101@gmail.com,馬燕柔,20230118 15:19:23
桃園市中壢區衛生所附設居家護理所,桃園市,中壢區,桃園市中壢區溪洲街296號,121.230011,24.96228981,B,專業照護服務,,10016890@mail.tycg.gov.tw,邱玉玲,20230117 17:00:32
社團法人中華民國士林靈糧堂社會福利協會附設桃園市私立龜山陸光社區長照機構,桃園市,龜山區,桃園市龜山區陸光里029鄰自強西路240號1樓,121.331749,24.99531937,B,小規模多機能服務,03-2132050,ksdaycare@slsc.org.tw,劉群茂,20230426 13:37:48
寬福護理之家,桃園市,桃園區,桃園市桃園區龍祥里裕和街35號,121.2738113,24.98214912,B,到宅沐浴車服務,03-3702500,cfnh99169042@gmail.com,周矢綾,20230202 15:13:20
姜博文診所,桃園市,楊梅區,桃園市楊梅區永寧里永美路335號3樓,121.1820221,24.91717148,B,喘息服務,03-4826241#322,4826241@gmail.com,姜博文,20201230 14:40:49
敏盛綜合醫院桃園區,桃園市,桃園區,桃園市桃園區經國路168號,121.3048553,25.02277374,B,居家失能個案家庭醫師照護服務,03-3179599,ms31799493@gmail.com,楊弘仁,20230720 13:38:41
國軍桃園總醫院附設居家護理所,桃園市,龍潭區,桃園市龍潭區中興路168號,121.2348251,24.87696838,B,專業照護服務,03-4799595,yehtsaifeng@aftygh.gov.tw,方美芳,20230410 16:33:32
桃園市家庭照顧者關懷協會,桃園市,龜山區,桃園市龜山區舊路里大同路356巷62弄59-1號,121.3472595,24.98442078,C,巷弄長照站,03-3355763,taoyuan.carer@gmail.com,曾憲一,20210127 17:04:59
桃園市私立莊敬園老人長期照顧中心(養護型),桃園市,桃園區,桃園市桃園區莊敬路一段375號3樓,121.2960892,25.02342987,B,喘息服務,03-3250813,zjyuan375@gmail.com,沈思叡,20230221 16:33:52
敬一銀齡事業股份有限公司附設桃園市私立寶平綜合長照機構,桃園市,桃園區,桃園市桃園區寶安里南平路598號1樓,121.2918625,25.01548386,B,日間照顧服務,03-3017188,judy@genuinecare.com.tw,楊宜菁,20230118 17:16:55
善誠健康事業股份有限公司附設桃園市私立八德善誠居家長照機構,桃園市,八德區,桃園市八德區東勇街69巷8號1樓,121.3062592,24.96292114,B,居家服務,02-361-6880,alicia.hung@medtecs.com,林仁德,20221024 18:26:05
桃園市私立賀立安老人長期照顧中心(養護型),桃園市,中壢區,桃園市中壢區中正路四段594號8樓596號8樓9樓,121.1724854,24.99225807,B,喘息服務,03-4081905,stltc82212164@gmail.com,林韋丞,20230220 14:46:55
財團法人台灣基督長老教會泰雅爾中會光輝教會附設桃園市私立光輝葛菈行嘎浪社區長照機構,桃園市,復興區,桃園市復興區奎輝里嘎色鬧7鄰10-1號,121.3255768,24.77710724,B,日間照顧服務,03-3821205,hosimi0908@gmail.com,徐正義,20230202 16:54:47
財團法人桃園市私立國宏老人長期照顧中心(養護型)附設桃園市私立國宏綜合式服務類長期照顧服務機構,桃園市,平鎮區,桃園市平鎮區新富里035鄰環南路二段265號2樓之5,121.2152405,24.94053459,B,喘息服務,03-4598838,rih.jhao@gmail.com,吳黃玉英,20230118 14:48:32
財團法人雙福社會福利慈善事業基金會附設桃園市私立雙福居家長照機構,桃園市,中壢區,桃園市中壢區忠義里中華路一段619巷15號,121.2508392,24.96894264,B,居家服務,03-455-8285,dbtysc@gmail.com,吳英賓,20230118 15:34:24
龍潭敏盛醫院,桃園市,龍潭區,桃園市龍潭區中豐路168號,121.5043728,24.9432681,B,居家失能個案家庭醫師照護服務,03-4794151,無,梁植池,20230720 13:51:50
桃園市觀音區衛生所,桃園市,觀音區,桃園市觀音區觀新路58號,121.083374,25.027668,B,專業照護服務,03-4732031,10042980@mail.tycg.gov.tw,吳雪玲,20201230 13:30:01
社團法人桃園市社會服務關懷協會,桃園市,龜山區,桃園市龜山區山頂里文三三街5巷5號,121.3605576,25.05540848,B,喘息服務,03-3181947,aa3594375@gmail.com,陳敬吾,20210201 15:03:01
立群診所,桃園市,平鎮區,桃園市平鎮區中豐路山段27號,121.2120438,24.90656281,B,居家失能個案家庭醫師照護服務,03-4191137,chloeyaaaaa@gmail.com,立群診所,20230720 14:13:59
桃園市私立照協居家式服務類長期照顧服務機構,桃園市,大溪區,桃園市大溪區一德里中央路27號1樓之1,121.2204819,25.1008606,B,居家服務,03-3873970,exit710622@gmail.com,胡金蓮,20230201 14:21:07
旭登護理之家,桃園市,八德區,桃園市八德區大強里樹仁三街601號1至3樓,121.3097229,24.9751339,B,營養餐飲服務,03-3677666-202,lilyrcw@zhco.com.tw,李麗珠,20210113 14:21:49
臺北榮民總醫院桃園分院附設桃園市彩虹居社區式服務類長期照顧服務機構,桃園市,桃園區,桃園市桃園區三元里008鄰成功路三段100號4樓,121.3252411,25.00437927,B,日間照顧服務,03-3384889,hr906238ava@gmail.com,王智弘,20230118 16:45:46
桃園市新屋區?榔社區發展協會,桃園市,新屋區,桃園市新屋區?榔里8鄰9號,121.0503769,24.97122192,C,巷弄長照站,0920-615-033,cccys1@yahoo.com.tw,羅鴻霖,20210128 09:58:28
臻鋐有限公司附設桃園市私立歲月靜好社區長照機構,桃園市,桃園區,桃園市桃園區中平里027鄰中山路599號4樓,121.2945862,24.99081421,B,喘息服務,03-2289279,KOBE@zhco.com.tw,李麗珠,20230118 17:17:40
桃園市私立大利家社區長照機構,桃園市,桃園區,桃園市桃園區陽明十二街15號17號,121.3097,24.97866249,B,日間照顧服務,03-3663320,chenchen5401@gmail.com,陳忱,20230118 17:24:14
桃園市泓樂身心關懷協會附設桃園市私立梧桐樹社區式服務類長期照顧服務機構,桃園市,平鎮區,桃園市平鎮區南勢里南東路2號4樓,121.2119751,24.91941071,B,日間照顧服務,03-4395853,honglove0101@gmail.com,翁端梧,20230118 16:04:21
台灣原住民愛加倍文教關懷協會,桃園市,復興區,桃園市復興區澤仁里4鄰溪口臺59-1號,121.3440399,24.80282974,C,巷弄長照站,03-3821896,ccchungdaw@mohw.gov.tw,達少。瓦旦,20200131 21:49:47
臺北榮民總醫院桃園分院,桃園市,桃園區,桃園市桃園區三元里成功路三段100號,121.3252411,25.00437927,A,個案管理服務,03-3384889,t080@tyvh.gov.tw,王智弘,20230125 19:23:40
桃園市私立關愛居家長照機構,桃園市,中壢區,桃園市中壢區和平里文成南街93號1樓,121.2518463,24.9783287,B,喘息服務,03-4615357,dondon123ok@gmail.com,莊家泰,20230617 15:31:56
億家安居家物理治療所,桃園市,桃園區,桃園市桃園區正康二街36號,121.2945557,24.99601555,B,專業照護服務,03-3363431,wholecarept@gmail.com,李?宇,20220302 11:48:30
大明醫院,桃園市,龜山區,桃園市龜山區萬壽路二段964號、966號,121.3340149,24.99372101,B,專業照護服務,03 3202792,dm1966a1@gmail.com,張永誠,20230220 13:43:24
青松達觀股份有限公司附設桃園市私立長壽綜合長照機構,桃園市,龜山區,桃園市龜山區龜山里038鄰長壽路247號,121.3398285,24.99963379,B,日間照顧服務,04-24060333,changshoumaster@qingsong.com.tw,周孟賢,20230426 13:36:05
桃園市中壢區光明里辦公處,桃園市,中壢區,桃園市中壢區光明里新明路223號,121.2169037,24.96218491,C,巷弄長照站,0933-260-112,kk111204@yahoo.com.tw,林坤泉,20210129 14:54:20
財團法人錸德文教基金會附設桃園市私立蘆竹錸工場社區長照機構,桃園市,蘆竹區,桃園市蘆竹區錦中里錦溪路125號3樓,121.2887726,25.05526924,B,小規模多機能服務,03-3280728,yuhuan.chang@ricare.com.tw,楊慰芬,20230118 17:02:09
社團法人臺灣樂福國際慈善福利協會,桃園市,桃園區,桃園市桃園區國強七街108號1樓,121.2781754,24.98829651,B,到宅沐浴車服務,0967-112366,ghsc672366@gmail.com,張淞源,20230202 10:28:18
桃園市龍潭區三林社區發展協會,桃園市,龍潭區,桃園市龍潭區三林里富華街三林段395巷140號,121.2270584,24.83832741,C,巷弄長照站,0912-893505,mod6688@gmail.com,魏榮貴,20210128 10:03:52
?心居家護理所,桃園市,楊梅區,桃園市楊梅區永美路333號3樓,121.1820526,24.91721344,B,專業照護服務,03-4826241,4826241@gmail.com,尤庭甄,20230117 10:04:59
桃園市私立聯新居家式服務類長期照顧服務機構,桃園市,平鎮區,桃園市平鎮區平興里廣泰路77號,121.2052994,24.94669151,B,喘息服務,03-4941234,hebe861226@gmail.com,劉慧音,20230118 14:46:53
財團法人天主教德來會附設桃園市私立德來綜合長照機構,桃園市,桃園區,桃園市桃園區三民里三民路一段2號2樓,121.3233032,24.99634743,B,喘息服務,03-3317226,joannahsieh9102005@yahoo.com,蔡宜芬,20230118 16:43:10
財團法人雙福社會福利慈善事業基金會附設桃園市私立雙福居家長照機構,桃園市,中壢區,桃園市中壢區忠義里中華路一段619巷15號,121.2508392,24.96894264,B,喘息服務,03-455-8285,dbtysc@gmail.com,吳英賓,20230203 08:42:52
社團法人桃園市龜山區傳愛社區關懷協會,桃園市,龜山區,桃園市龜山區大華里文化七路118巷7號,121.3661957,25.05074692,C,巷弄長照站,0911-393-740,Tylee1209@gmail.com,李紫陽,20210129 14:15:06
心安診所,桃園市,中壢區,桃園市中壢區新中北路2段487號,121.2643127,24.95584488,B,居家失能個案家庭醫師照護服務,03-4518808,accn.mcmg@gmail.com,姜周禮,20190925 16:11:33
中化銀髮事業股份有限公司附設桃園市私立中化銀髮居家長照機構,桃園市,桃園區,桃園市桃園區永安里桃園市桃園區埔新路157號1樓,121.3050308,25.00267982,B,喘息服務,003-360-309,jen.perng@gmail.com,王謝怡貞,20230223 09:23:51
桃園市龍潭區三水社區發展協會,桃園市,龍潭區,桃園市龍潭區三水里龍新路三水段244巷38弄28號,121.15271,24.84499168,C,巷弄長照站,0985-560-288,grace560288@gmail.com,游芳玲,20210128 10:03:34
億家安居家物理治療所,桃園市,桃園區,桃園市桃園區正康二街36號,121.2945557,24.99601555,B,專業照護服務,03-3363431,wholecarept@gmail.com,李?宇,20211217 17:32:23
桃園市私立照協居家式服務類長期照顧服務機構,桃園市,大溪區,桃園市大溪區一德里中央路27號1樓之1,121.2204819,25.1008606,B,喘息服務,03-3873970,exit710622@gmail.com,胡金蓮,20230220 14:51:20
桃園市私立開心社區長照機構,桃園市,大溪區,桃園市大溪區一德里007鄰文化路247號,121.2885818,24.8762188,B,喘息服務,003-880-808,chilu_jo@yahoo.com.tw,周基路,20230118 17:01:43
桃園市蘆竹區山鼻里辦公處,桃園市,蘆竹區,桃園市蘆竹區山鼻里南山路三段125號,121.2856903,25.08017731,C,巷弄長照站,0937-964-940,sb973404@yahoo.com.tw,張寶龍,20210128 10:50:02
桃園市銀髮族協會(中壢站),桃園市,中壢區,桃園市中壢區自強里榮民路48號,121.2604828,24.9694519,C,巷弄長照站,03-4612918,80012433@mail.tycg.gov.tw,徐藍碧珠,20191231 14:31:41
桃園市私立紫園社區長照機構,桃園市,蘆竹區,桃園市蘆竹區南崁里中正路90號,121.2931137,25.04604912,B,喘息服務,0955-913261,tanya2004712@yahoo.com.tw,歐雅綺,20230118 17:04:43
群和居家護理所,桃園市,桃園區,桃園市桃園區中平路102號12樓之1,121.2926788,24.9873333,B,喘息服務,0987-982-850,qunhecare@gmail.com,許鳳珠,20230118 15:21:30
桃園市新屋區埔頂社區發展協會,桃園市,新屋區,桃園市新屋區埔頂里24號,121.1098099,24.95436287,C,巷弄長照站,03-4775126,lishietw@gmail.com,呂理?,20210127 17:12:05
桃園市大溪區復興社區發展協會,桃園市,大溪區,桃園市大溪區復興里復興路二段758巷48號,121.3104324,24.82564545,C,巷弄長照站,0935-498-259,Vaftiy@gmail.com,徐聖達,20230320 14:57:36
桃園市平鎮區北勢里辦公處,桃園市,平鎮區,桃園市平鎮區北勢里和平路52號,121.2214127,24.9488945,C,巷弄長照站,0932-370-808,wu400205@yahoo.com.tw,張寶鈿,20210128 10:40:49
桃園市私立大園老人長期照顧中心（養護型）,桃園市,大園區,桃園市大園區圳頭路342號,121.2014694,25.08013725,B,喘息服務,033-864-499,dayuan5168@yahoo.com.tw,徐孟鈴,20210517 09:27:19
紓健有限公司附設桃園市私立紓愛居家長照機構,桃園市,桃園區,桃園市桃園區龍城二街16號1樓,121.2717896,24.98305511,B,喘息服務,03-3607382,suihomecare2020@gmail.com,林姿伶,20230118 14:28:59
桃園市新屋區永興社區發展協會,桃園市,新屋區,桃園市新屋區永興里文化路3段1163巷76號,121.0448151,25.00843048,C,巷弄長照站,03-4862368,szukun.yeh@gmail.com,葉福星,20210127 15:25:16
桃園市平鎮區南勢社區發展協會,桃園市,平鎮區,桃園市平鎮區南勢里中豐路南勢二段315-317號,121.2113266,24.91619301,C,巷弄長照站,0927-669-286,garzen010@gmail.com,謝禎亮,20191231 14:11:44
