agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
德興診所(醫事C),新北市,蘆洲區,新北市蘆洲區仁德里三民路26巷31弄10號及12號1樓,121.4760056,25.08730888,C,巷弄長照站,(02)2285-5598,gaga200476@gmail.com,蔡燿州,20210525 18:58:37
財團法人新光保全關懷社會福利基金會附設新北市私立枋橋社區長照機構,新北市,板橋區,新北市板橋區文化路一段120號2樓,121.4650574,25.01850128,B,喘息服務,(02)7730-8031,daycare-1@sks.com.tw,鄭澤芳,20230901 09:09:51
新北市私立大坪林老人長期照顧中心(養護型),新北市,新店區,新北市新店區明德里民權路58號,121.5386658,24.98308563,B,喘息服務,02-29111377,minilo1688@yahoo.com.tw,羅德蘭,20221229 22:32:44
嘉寧居家護理所,新北市,中和區,新北市中和區建八路217號12樓,121.4906845,24.99942398,B,專業照護服務,02-22259895,hcwithyou@gmail.com,游巧齡,20230830 10:06:31
新北市私立立穎居家長照機構,新北市,中和區,新北市中和區立德街204號3樓,121.5117874,24.9852314,B,居家服務,02-86686651,liinhomecare@gmail.com,周惠貞,20211223 19:06:01
新北市新莊區原住民族發展協進會,新北市,新莊區,新北市新莊區裕民里裕民街128號6樓,121.4179001,25.02242661,C,巷弄長照站,0910-818-864,taiwanslp@gmail.com,,20190610 00:39:58
百禾長照社團法人附設新北市私立百齡住宿長照機構,新北市,板橋區,新北市板橋區南雅南路1段8號4樓,121.4560318,25.0066185,B,喘息服務,2966-1832,baihe2966@gmail.com,施忠瑜,20230727 15:10:53
新北市雲彩全人關懷協會(社照C),新北市,三峽區,新北市三峽區永?里復興路31號,121.3735352,24.93637657,C,巷弄長照站,0920-207-758,lchyuan45@gmail.com,林慕平,20230728 18:56:10
新北市貢寮區衛生所,新北市,貢寮區,新北市貢寮區真理里仁愛路128號,121.9275208,25.05497551,B,交通接送服務,02-24901431,af9107@ntpc.gov.tw,林中一,20220317 10:48:20
好家人健康長期照護事業有限公司附設新北市私立延吉居家長照機構,新北市,土城區,新北市土城區廷寮里延吉街253巷20號1樓,121.4677734,24.98405647,B,居家服務,2260-5685,Shan70226@gmail.com,吳家慧,20220314 11:12:48
昀心居家物理治療所,新北市,中和區,新北市中和區中正路65巷2弄8號2樓,121.5009918,24.99314117,B,專業照護服務,02-22476968,yunsing62@gmail.com,曾筠惠,20220207 10:41:03
新北市私立美心居家長照機構,新北市,新莊區,新北市新莊區中原東路141號1、2樓,121.3928909,24.96962166,B,居家服務,0937-023785,mayshincare@gmail.com,杜彥甫,20220629 14:25:10
匯安護理之家,新北市,新店區,新北市新店區寶興路37號2樓、3樓、3樓之1,121.549202,24.9742775,B,喘息服務,02-29129020,well.love520@gmail.com,邱瑞枝,20220210 15:15:29
新北市私立昕悅居家長照機構,新北市,新莊區,新北市新莊區龍安路66之29號1樓,121.41465,25.02089691,B,居家服務,2902-5885,sister201999@yahoo.com,黃郁珊,20220303 09:54:56
新北市私立喜臨居家長照機構,新北市,板橋區,新北市板橋區五權里廣權路72號2樓,121.4648819,24.99298859,B,居家服務,8964-1787,seedling2099@gmail.com,林姿君,20220315 10:27:51
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟蘆洲綜合長照機構-海山聯絡處(醫事C),新北市,土城區,新北市土城區大安里中央路三段42號5樓之1,121.437294,24.96797562,C,巷弄長照站,(02)2218-7770分機2224,sayyes103@gmail.com,釋證嚴,20210525 18:22:05
慈馨護理之家,新北市,板橋區,新北市板橋區館前東路96號2樓、98號2樓之4,121.4624023,25.00742149,B,喘息服務,02-29524388,u23967@yahoo.com.tw,杜怡璇,20220207 10:34:40
社團法人中華利仁社會福利協會附設新北市私立利仁居家長照機構,新北市,土城區,新北市土城區中正路1號6樓之1,121.4423065,24.9751091,B,喘息服務,02-2266-5151,cccc11437n@gmail.com,謝麗珠,20220315 10:40:53
新北市私立皇佳老人長期照顧中心(養護型),新北市,中和區,新北市中和區中原里中山路二段562號,121.4830093,25.00519753,B,喘息服務,02-22261133,royal2226@gmail.com,黃伯超,20221230 19:15:54
新北市石門區衛生所,新北市,石門區,新北市石門區中山路28-1號,121.5659714,25.29016495,B,居家失能個案家庭醫師照護服務,02-26381007,ntpc260@ntpc.gov.tw,陳凡倩,20220316 09:20:59
有限責任新北市全人長照服務勞動合作社附設新北市私立全人居家長照機構,新北市,三重區,新北市三重區光明里集美街112巷51號,121.4910583,25.05440521,B,喘息服務,029-757-512,lilonwen@gmail.com,李倫文,20221230 15:01:10
衛生福利部八里療養院-中和區(醫事C),新北市,中和區,新北市中和區南山里南山路4巷3號4樓,121.5024796,24.99751282,C,巷弄長照站,(02)2245-0386,6453@balipc.gov.tw,張介信,20210526 10:01:07
新北市鶯歌區衛生所,新北市,鶯歌區,新北市鶯歌區文化路389號,121.3524628,24.95056534,B,居家失能個案家庭醫師照護服務,026-702-304,tpc252@ntpc.gov.tw,詹博雅,20220315 10:08:22
新北市私立安豐居家長照機構,新北市,永和區,新北市永和區永和路一段69號3樓(AL02),121.5131302,25.00726128,B,居家服務,0913-123-226,anfeng5659@gmail.com,李尚勳,20220606 09:33:41
億家人股份有限公司附設新北市私立億家人居家長照機構,新北市,新莊區,新北市新莊區立德里中華路一段63巷26號1樓,121.4507217,25.03951454,B,居家服務,2276-0087,billionfamily2023@gmail.com,張姿漪,20230817 08:43:55
永愛居家長照有限公司附設新北市私立永愛居家長照機構,新北市,汐止區,新北市汐止區復興里新台五路一段159號14樓,121.6567841,25.06336784,B,居家服務,02-26430199,999younai@gmail.com,王薏茹,20211223 19:00:21
蘇診所,新北市,新莊區,新北市新莊區民安路109號1樓,121.4246979,25.02495575,B,居家失能個案家庭醫師照護服務,0222-069-926,min123an456road@gmail.com,蘇石泉,20220318 14:23:50
豐榮醫院,新北市,新店區,新北市新店區安德街 26巷3號(B棟),121.5115738,24.96324158,A,個案管理服務,02-2212-2111,wendyhsu666@gmail.com,應思漢,20220314 14:51:26
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.6774826,25.07164383,B,居家服務,02-86488388,wba@hangan.org,胡世賢,20210902 10:11:41
社團法人愛福家協會附設新北市私立愛福家居家式服務類長期照顧服務機構,新北市,板橋區,新北市板橋區雙十路二段217號4樓,121.4752655,25.03372765,B,喘息服務,02-22500177,hr01@ilive.org.tw,涂林德媛,20220325 15:47:34
新北市蘆洲區衛生所,新北市,蘆洲區,新北市蘆洲區中央路58號,121.4732666,25.08394432,B,居家失能個案家庭醫師照護服務,02 22812011,ntpc249@ntpc.gov.tw,朱思盈,20220126 15:43:59
社團法人中華長照協會附設新北市私立永恩居家長照機構,新北市,中和區,新北市中和區南山路127巷21號,121.5031662,24.99747849,B,居家服務,2921-2212,chxclc002@gmail.com,金浩鑫,20230628 15:32:06
新北市私立旺福居家長照機構,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,A,個案管理服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:30:33
新北市私立旺福居家長照機構,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,B,居家服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:31:10
天主教耕莘醫療財團法人附設新北市私立新店安康社區長照機構,新北市,新店區,新北市新店區德安里車子路15號13樓,121.5039063,24.95342255,B,團體家屋服務,02-2212-3066分機51378,akcthsw@gmail.com,鍾安住,20200326 15:52:11
楊聰才診所,新北市,新店區,新北市新店區中興路二段239號2樓,121.5473022,24.97527695,B,居家失能個案家庭醫師照護服務,02-29181299,y9103084@gmail.com,楊聰財,20230918 09:33:55
國立臺灣大學醫學院附設醫院金山分院,新北市,金山區,新北市金山區五湖里11鄰玉爐路7號,121.6283417,25.21946907,B,專業照護服務(CC01),02-24989898#7506,j00867@js.ntuh.gov.tw,張志豪,20230802 17:19:14
國立臺灣大學醫學院附設醫院金山分院,新北市,金山區,新北市金山區五湖里11鄰玉爐路7號,121.6283417,25.21946907,B,專業照護服務,02-24989898#7506,j00867@js.ntuh.gov.tw,張志豪,20220315 16:56:14
佛教慈濟醫療財團法人附設新北市私立台北慈濟社區長照機構,新北市,新店區,新北市新店區建國路277號1樓,121.535614,24.98412895,B,喘息服務,(02)66289779,maggie16471@tzuchi.com.tw,釋證嚴,20220314 10:12:40
天主教耕莘醫療財團法人附設新北市私立新店耕莘居家式服務類長期照顧服務機構,新北市,新店區,新北市新店區百和里民族路160巷4號,121.5370026,24.97697067,B,居家服務,02-22193391,cthhomecare@gmail.com,鍾安住,20220303 10:17:30
新北市平溪區菁桐社區發展協會(社照C),新北市,平溪區,新北市平溪區菁桐里菁桐街65-1號,121.7261658,25.02353477,C,巷弄長照站,,hokedrse@gmail.com,楊明益,20230530 16:57:02
新北市私立恩勤居家長照機構,新北市,板橋區,新北市板橋區文化路一段189號7樓,121.4630585,25.01655579,B,喘息服務,8953-5988,kelly2266@kimo.com,陳蕙汎,20220317 10:39:53
大立亨租賃有限公司,新北市,新店區,新北市新店區北新路三段40號,121.5423203,24.97976685,B,交通接送服務,02-29175757,a0922455004@gmail.com,林勝文,20220318 14:03:58
新北市私立旺福居家長照機構,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,B,喘息服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:31:42
詠林長照社團法人附設新北市私立詠林綜合長照機構,新北市,淡水區,新北市淡水區竿蓁里中正東路一段111巷20號1至6樓,121.4551239,25.16087723,B,日間照顧服務,0905-692-910,a26260766@yahoo.com.tw,黃晟恆,20230420 09:18:00
社團法人台灣新希望社區關懷協會-得仁站(社照C),新北市,蘆洲區,新北市蘆洲區得仁里民生街129巷14號,121.4728394,25.07841301,C,巷弄長照站,0922-295-129,chadlu247@gmail.com,葉聯邦,20220503 10:06:33
三重中興醫院,新北市,三重區,新北市三重區中興北街21號,121.4696579,25.04653549,B,專業照護服務,029-959-680,kuoshyang@gmail.com,李高淵,20220315 13:59:06
社團法人臺灣大米一山健康促進協會附設新北市私立中和壹山社區長照機構,新北市,中和區,新北市中和區立德街204號1、2樓,121.484581,25.00949478,B,日間照顧服務,8668-6651,liinhomecare@gmail.com,周?貞,20220412 15:27:40
鴻欣護理之家,新北市,三峽區,新北市三峽區三樹路168巷48號,121.3798828,24.94031525,B,喘息服務,02-26740396,hxnhome@gmail.com,林詠晴,20221019 08:09:42
新北市私立安新老人長期照顧中心(養護型),新北市,三峽區,新北市三峽區民生街85號4樓、83號4樓,121.3746872,24.93579292,B,喘息服務,0286-710-158,Anxin0158@yahoo.com.tw,鄭淑芬,20220126 15:37:30
新北市私立禾心居家長照機構,新北市,板橋區,新北市板橋區中山路一段293-1號7樓之1(708室),121.4592438,24.97864532,B,喘息服務,0986-790084,hehsin2022@gmail.com,王?文,20221101 09:26:29
有限責任新北市原住民溫馨照顧服務勞動合作社,新北市,烏來區,新北市烏來區忠治里忠治路76號,121.5473557,24.87252235,B,喘息服務,02-26618120,yestaiyan@yahoo.com,郭美玉,20220317 16:19:26
微笑長照整合服務股份有限公司附設新北市私立微笑居家長照機構,新北市,泰山區,新北市泰山區新明里民國街48號1樓,121.4498978,25.03783607,B,專業照護服務,029-940-060,smile.ltc.hc@gmail.com,李漢文,20220314 15:47:56
理馨心理諮商所,新北市,土城區,新北市土城區永安街103號5樓,121.4298935,24.9641304,B,專業照護服務,0918-820-790,lixincounseling@gmail.com,陳淑蓮,20220318 11:17:32
北大小兒科診所,新北市,三峽區,新北市三峽區大學路87號1樓,121.3758926,24.94170761,B,居家失能個案家庭醫師照護服務,02-26718080,kappatex@gmail.com,謝欣洋,20220418 16:26:51
新北市私立喜臨居家長照機構,新北市,板橋區,新北市板橋區五權里廣權路72號2樓,121.4648819,24.99298859,B,專業照護服務,8964-1787,seedling2099@gmail.com,林姿君,20220315 10:29:15
新北市瑞芳區龍川社區發展協會(社照C),新北市,瑞芳區,新北市瑞芳區龍川里一坑路70之7號,121.8035889,25.10828209,C,巷弄長照站,0937-426-420,F05250525@yahoo.com.tw,廖瑞德,20230619 14:41:45
昀心居家物理治療所,新北市,中和區,新北市中和區中正路65巷2弄8號2樓,121.5009918,24.99314117,B,專業照護服務(CC01),02-22476968,yunsing62@gmail.com,曾筠惠,20230802 17:19:14
新北市私立宜真宜家社區長照機構,新北市,三重區,新北市三重區忠孝路三段36號1、2樓,121.4812546,25.0665741,B,喘息服務,8988-3991,yimin60_04_25@yahoo.com.tw,冉宜民,20220906 13:46:57
新北市新店區下城社區發展協會(社照C),新北市,新店區,新北市新店區下城里安康路1段281巷6號,121.5236511,24.96277809,C,巷弄長照站,02-2211-9715,hx9897@pchome.com.tw,李林貞子,20220503 10:21:36
新北市貢寮區衛生所,新北市,貢寮區,新北市貢寮區真理里仁愛路128號,121.9275208,25.05497551,A,個案管理服務,02-24901431,af9107@ntpc.gov.tw,林中一,20220317 10:48:04
台灣真善美居服股份有限公司附設新北市私立真善美居家長照機構,新北市,板橋區,新北市板橋區漢生里文化路一段139號12樓,121.4620285,25.01546288,B,居家服務,8969-8032,tgn82848095@gmail.com,王慧中,20220325 11:26:32
新北市平溪區衛生所,新北市,平溪區,新北市平溪區公園街17號,121.7378235,25.02505875,A,個案管理服務,02-24951015,tpc262@ntpc.gov.tw,陳冠傑,20220317 16:43:16
新北市私立恩勤居家長照機構,新北市,板橋區,新北市板橋區文化路一段189號7樓,121.4630585,25.01655579,B,居家服務,8953-5988,kelly2266@kimo.com,陳蕙汎,20220317 10:39:25
洪石數位生活有限公司附設新北市私立到咖手居家長照機構,新北市,板橋區,新北市板橋區文化路一段32巷21弄3號5樓,121.4619827,25.0091362,B,專業照護服務,2272-6233,info@docaso885.com,林昌坤,20220318 08:29:52
耀安小兒科診所,新北市,板橋區,新北市板橋區漢生東路324號,121.4716721,25.00798225,B,居家失能個案家庭醫師照護服務,02-29616781,lincindy1004@yahoo.com.tw,黃耀霆,20220302 09:14:33
私立新生活居家護理所,新北市,板橋區,新北市板橋區長江路一段146巷8號,121.4609833,25.02980995,B,專業照護服務,02-82537070,bigmama7706@yahoo.com.tw,林慧月,20220325 11:23:40
康健小客車租賃有限公司,新北市,三峽區,新北市三峽區中正路一段26號,121.3758774,24.93103981,B,交通接送服務,02-26718598,Kj.service6155@gmail.com,陳思妤,20230201 09:03:41
瑞和診所,新北市,深坑區,新北市深坑區北深路三段99號6樓,121.6057968,25.00166702,B,居家失能個案家庭醫師照護服務,02-2662-3302,juihoclinic@gmail.com,洪瑞苑,20230322 14:13:35
財團法人老五老基金會附設新北市私立老五老居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區新昌里忠孝東路286號2樓,121.6618576,25.07456017,A,個案管理服務,02-86422321,tp@ofo.org.tw,陳麗欣,20220315 16:44:39
旺馨股份有限公司附設新北市私立旺馨居家長照機構,新北市,中和區,新北市中和區板南路120號3樓,121.5030975,24.99259567,B,喘息服務,02-33225860,ssi91277835@gmail.com,張倩霏,20220527 11:30:27
金大心股份有限公司附設新北市私立金大心居家長照機構,新北市,新莊區,新北市新莊區西盛里新樹路515之36號1至4樓,121.4328308,25.01098824,B,喘息服務,0988-190-973,tracy092060324@gmail.com,吳秉珊,20220302 11:08:35
安星居服股份有限公司附設新北市私立安星居家長照機構,新北市,淡水區,新北市淡水區新生里文化路63號8樓,121.4382172,25.17279434,B,喘息服務,(02)2625-0053,astar1100209@gmail.com,洪怡如,20220208 15:15:33
熊大心有限公司附設新北市私立熊大心居家長照機構,新北市,汐止區,新北市汐止區興福里福德一路176巷8號1樓,121.635582,25.06638145,B,居家服務,0936-522-227,bear202209@gmail.com,劉威廷,20221103 11:51:30
豐榮醫院,新北市,新店區,新北市新店區安德街 26巷3號(B棟),121.5115738,24.96324158,B,專業照護服務,02-2212-2111,wendyhsu666@gmail.com,應思漢,20220314 14:52:10
衛生福利部樂生療養院,新北市,新莊區,新北市新莊區中正路794號,121.4098511,25.0216217,B,專業照護服務(CC01),02-82006600#2146,ls65526@lslp.mohw.gov.tw,施玲娜,20230802 17:19:14
新北市中和區明德里辦公處(社照C),新北市,中和區,新北市中和區明德里民德路311號2樓,121.4673462,24.9947834,C,巷弄長照站,0978-659-149,iversonhch@gmail.com,侯鈞翰,20220502 16:59:49
明倉健康事業股份有限公司附設新北市私立明倉居家長照機構,新北市,林口區,新北市林口區麗林里忠孝路376巷53號1樓,121.3683395,25.07034302,B,專業照護服務,02-2609-6468,mingcangcare@gmail.com,黃周月桂,20230224 14:54:19
新北市私立瑞昇老人長期照顧中心(養護型),新北市,板橋區,新北市板橋區四川路2段16巷1號1樓,121.4559174,24.99645805,B,交通接送服務,089-675-498,tsenglt123@hotmail.com,曾巫秀琴,20230522 10:02:34
財團法人台灣基督長老教會泰雅爾中會烏來教會,新北市,烏來區,新北市烏來區烏來里環山路82巷3號,121.5485458,24.86338425,C,巷弄長照站,02-26616172,yuminmaya@gmail.com,尤命．哈用,20200420 11:57:50
知心居家長照有限公司附設新北市私立知心居家長照機構,新北市,樹林區,新北市樹林區金寮里保安街二段31巷3號1樓,121.4160004,24.99967575,B,居家服務,02-26757565,kh87393538@gmail.com,李水治,20220321 15:04:52
新北市私立秝豐居家長照機構,新北市,板橋區,新北市板橋區溪崑二街73巷11號1樓,121.4285431,24.98984337,B,喘息服務,026-822-616,lifengservice@gmail.com,湯睿峰,20220210 16:36:12
新北市私立慷德居家長照機構,新北市,三重區,新北市三重區重新路5段525號9樓之1,121.4711456,25.04636574,B,居家服務,2278-1719,kant.longcare@gmail.com,蔣曉文,20220620 09:55:43
財團法人老五老基金會附設新北市私立老五老居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區新昌里忠孝東路286號2樓,121.6618576,25.07456017,B,居家服務,02-86422321,tp@ofo.org.tw,陳麗欣,20220315 16:44:55
新北市私立永安居家長照機構,新北市,新店區,新北市新店區國豐里中正路399巷13號,121.534111,24.97685623,B,居家服務,02-86656656,a0936732090@gmail.com,周雅婷,20211223 18:42:14
新北市私立恩勤居家長照機構,新北市,板橋區,新北市板橋區文化路一段189號7樓,121.4630585,25.01655579,A,個案管理服務,8953-5988,kelly2266@kimo.com,陳蕙汎,20230425 13:42:19
信實健康生活股份有限公司附設新北市私立信實居家長照機構,新北市,三重區,新北市三重區中興里重新路五段609巷18號3樓之3,121.4671402,25.04592514,B,居家服務,085-113-396,servicelife@sincere-group.com.tw,楊文榮,20220207 10:15:34
貴族樂活股份有限公司附設新北市私立貴族居家長照機構,新北市,三重區,新北市三重區三和路四段101-1號4樓,121.4962006,25.00252533,B,喘息服務,2280-3333,Peace82455555@gmail.com,張經恒,20220509 11:31:12
新北市私立旺福居家長照機構,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,B,居家服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220112 16:35:46
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟蘆洲綜合長照機構,新北市,蘆洲區,新北市蘆洲區正義里長樂路125號,121.4618912,25.08773994,B,日間照顧服務,(02)2289-1198#108,ltc001445@tzuchi.org.tw,釋證嚴,20220303 10:11:33
社團法人台灣新希望社區關懷協會-鷺江站(社照C),新北市,蘆洲區,新北市蘆洲區鷺江里民族路7號(鷺江國小),121.4761353,25.08435631,C,巷弄長照站,0922-295-129,chadlu247@gmail.com,葉聯邦,20220503 10:05:50
社團法人台灣葡萄園社會關懷協會附設新北市私立葡萄園居家長照機構,新北市,新店區,新北市新店區永業路20號1樓,121.5333328,24.95587349,B,喘息服務,2212-7001,tjchc@tvla.org.tw,趙四海,20221220 15:42:53
天勤健康生活事業有限公司附設新北市私立天勤居家長照機構,新北市,板橋區,新北市板橋區文化路一段189號7樓之1,121.4629974,25.01653671,B,居家服務,2968-9810,tainqin9810@gmail.com,林詠翔,20220620 10:05:35
明智銀髮股份有限公司附設新北市私立明志居家長照機構,新北市,中和區,新北市中和區平河里中正路689號2樓 (201室),121.4249039,25.04145432,B,喘息服務,2308-0323,59ad.care8@gmail.com,施定宏,20220412 15:14:21
家佳健康股份有限公司附設新北市私立品綸居家長照機構,新北市,蘆洲區,新北市蘆洲區集賢路209號4樓,121.4834442,25.08714676,B,喘息服務,8286-1811,pinlun213@hotmail.com.tw,楊玉玲,20230417 10:06:38
海山護理之家,新北市,板橋區,新北市板橋區漢生東路163號4樓、4樓之1、5樓、5樓之1,121.4692612,25.0124855,B,喘息服務,029-562-767,high93high93@yahoo.com.tw,徐含雲,20220207 10:24:17
新北市私立寶恩居家長照機構,新北市,蘆洲區,新北市蘆洲區中原路38號3樓,121.4597321,25.08268166,B,居家服務,0985-750-349,baoen2023@gmail.com,黃星達,20230704 10:27:29
遠東護理之家,新北市,新店區,新北市新店區民權路129號2樓、131號2樓、133號2樓及129號4床,121.5352325,24.98263168,B,喘息服務,02-22186820,nurse1292@gmail.com,羅德蘭,20220303 09:49:57
縉澄居家長照有限公司附設新北市私立合禧居家長照機構,新北市,樹林區,新北市樹林區中山路一段217號3樓之3,121.4209366,24.9871006,B,居家服務,026-810-369,jin-cheng@umail.hinet.net,尤秀玲,20220126 15:41:47
財團法人天主教主顧修女會附設新北市私立泰山奇蹟之家綜合長照機構,新北市,泰山區,新北市泰山區泰友里新生路4號,121.4282379,25.04487228,B,營養餐飲服務,02-29062242,miraclesp2000@gmail.com,馬玉潔,20220412 12:06:23
新北市私立大眾老人養護中心,新北市,土城區,新北市土城區清水路114號2樓,121.458046,24.98142624,B,喘息服務,02-22749920,mushge.nushom@msa.hinet.net,莊潘彩雲,20220208 15:11:19
新北市私立中原老人長期照顧中心(養護型),新北市,中和區,新北市中和區中山路2段560號6樓、6樓之1,121.4831238,25.00523567,B,喘息服務,02-22286187,Jhongyuan104@gmail.com,黃明發,20221230 19:16:50
忠孝復健專科診所,新北市,林口區,新北市林口區文化二路一段527號,121.3735504,25.07613754,A,個案管理服務,02-26094101,position0425@gmail.com,許燕霞,20220412 11:34:30
新北市新店區美城里辦公處(社照C),新北市,新店區,新北市新店區美城里永業路81巷5弄5號B1,121.5303192,24.9491787,C,巷弄長照站,0921-987-958,wengek168@gmail.com,翁冠智,20210420 11:03:41
新北市私立宜真宜家社區長照機構,新北市,三重區,新北市三重區忠孝路三段36號1、2樓,121.4812546,25.0665741,B,日間照顧服務,8988-3991,yimin60_04_25@yahoo.com.tw,冉宜民,20220906 13:45:46
社團法人中華仁親社區關懷協會(社照C),新北市,淡水區,新北市淡水區水碓里北新路2-1號2樓,121.4443436,25.17768288,C,巷弄長照站,02-2626-9667,j77tan@yahoo.com.tw,陳瓊芳,20230628 15:29:43
社團法人台灣新希望社區關懷協會(三民站)(社照C),新北市,蘆洲區,新北市蘆洲區保和里三民路96號,121.4730072,25.08646011,C,巷弄長照站,828329000000-000-000,chadlu247@gmail.com,陳淑蕙,20220503 10:08:17
財團法人伊甸社會福利基金會附設新北市私立三峽北大社區長照機構,新北市,三峽區,新北市三峽區龍恩里學成路396號2樓之1,121.3779526,24.94399071,B,喘息服務,02-86713217,eden6850@eden.org.tw,羅紀?,20221017 13:42:06
湖水綠簡單生活有限公司附設新北市私立佑明居家長照機構,新北市,三峽區,新北市三峽區中山路281號2樓,121.3618774,24.93745995,B,居家服務,02-23081211,ad2.agape@gmail.com,陳意春,20220126 15:29:36
財團法人恆安社會福利慈善事業基金會附設新北市私立大同老人長期照顧中心(養護型),新北市,汐止區,新北市汐止區大同路三段425號,121.677742,25.07168007,B,喘息服務,0286-489-888,tatung.hangan@gmail.com,胡世賢,20220224 16:25:55
正生婦幼聯合診所(醫事C),新北市,中和區,新北市中和區和興里中正路122號3樓,121.5031204,24.99375343,C,巷弄長照站,22446969 轉313,baby.w0708@gmail.com,陳先正,20200206 16:10:42
樂活醫美診所,新北市,板橋區,新北市板橋區民族路89－2號1樓,121.4663696,25.00844383,B,居家失能個案家庭醫師照護服務,02-29519666,hg.ck@msa.hinet.net,張凱,20220224 16:38:07
新北市私立維興居家長照機構,新北市,三重區,新北市三重區頂崁里中興北街17號1樓,121.4696808,25.04638481,B,居家服務,029-954-245,hanya520@hotmail.com,邱大維,20220324 10:42:18
福康居家護理所,新北市,土城區,新北市土城區學享街58號9樓之9,121.4522324,24.98637581,B,專業照護服務,02-82625224,cicic50@gmail.com,張慧娟,20220318 08:45:52
佳醫護理之家,新北市,汐止區,新北市汐止區茄苳路296號1-6樓,121.673027,25.06704903,B,日間照顧服務,02-86486672,ying.jinn@gmail.com,謝政賢,20220222 10:40:54
新北市三重區錦通里辦公處(社照C),新北市,三重區,新北市三重區錦通里中央北路26號4樓,121.5008011,25.06432343,C,巷弄長照站,0986-133-181,wynner05145846@gmail.com,林煒財,20230531 16:47:40
有限責任新北市原住民溫馨照顧服務勞動合作社,新北市,烏來區,新北市烏來區忠治里忠治路76號,121.5473557,24.87252235,B,營養餐飲服務,02-26618120,yestaiyan@yahoo.com,郭美玉,20220317 16:19:40
社團法人中華民國士林靈糧堂社會福利協會附設新北市私立三芝綜合長照機構,新北市,三芝區,新北市三芝區埔坪里民生街31號1樓,121.5035629,25.25640106,B,小規模多機能服務,02-26561700,sanzhi@slsc.org.tw,劉群茂,20221004 11:36:18
新北市私立家悅社區長照機構,新北市,鶯歌區,新北市鶯歌區建國里新北市鶯歌區光明街74號1樓,121.3434296,24.95485306,B,家庭托顧服務,0919-026-576,hh26771319@gmail.com,朱若慈,20220126 15:46:17
財團法人中華文化社會福利事業基金會附設新北市私立翠柏新村老人安養中心,新北市,汐止區,新北市汐止區長青里永春一路5號,121.6032181,25.1125164,B,交通接送服務,02-26451001,na01.na02@msa.hinet.net,張正中,20220406 14:17:06
新北市新店區衛生所,新北市,新店區,新北市新店區北新路一段86號12樓,121.5430145,24.96727562,B,居家失能個案家庭醫師照護服務,02-29113984,ntpc247@ntpc.gov.tw,廖婉秀,20220221 16:54:38
財團法人伊甸社會福利基金會附設新北市私立居家式服務類長期照顧服務機構,新北市,三峽區,新北市三峽區介壽里大同路64號2樓,121.3748245,24.9374752,A,個案管理服務,02-26741778,eden2624q@eden.org.tw,羅紀?,20220322 17:21:28
橙松有限公司附設新北市私立橙松居家長照機構,新北市,中和區,新北市中和區中正路515號2樓-2室,121.4882507,24.99403572,B,居家服務,2228-6567,qqq0912712772@gmail.com,林庠閎,20230725 15:36:32
新北市私立佳耀居家長照機構,新北市,淡水區,新北市淡水區幸福里學府路75號1樓,121.4483795,25.1699791,A,個案管理服務,2621-1321,jiayao1321@gmail.com,張瑜玲,20220302 10:57:20
廣全家庭醫學科診所,新北市,土城區,新北市土城區學府路1段170號,121.4538879,24.98661232,B,居家失能個案家庭醫師照護服務,002-625-736,kcfc45@gmail.com,薛常淑,20220322 17:24:11
財團法人天主教主顧修女會附設新北市私立泰山奇蹟之家綜合長照機構,新北市,泰山區,新北市泰山區泰友里新生路4號,121.4282379,25.04487228,B,日間照顧服務,02-29062242,miraclesp2000@gmail.com,馬玉潔,20220412 12:05:49
翁華宗小兒科診所,新北市,三重區,新北市三重區正義北路324號,121.4948654,25.07038879,B,居家失能個案家庭醫師照護服務,02-29879872,weng306@gmail.com,翁華宗,20220126 15:47:35
樂玲社會企業股份有限公司附設新北市私立老同學社區長照機構,新北市,淡水區,新北市淡水區幸福里水源街一段106號一樓,121.4465179,25.17197609,B,日間照顧服務,0226-282-449,oldclassmate106@gmail.com,周品萱,20220302 10:49:41
樂玲社會企業股份有限公司附設新北市私立老同學社區長照機構,新北市,淡水區,新北市淡水區幸福里水源街一段106號一樓,121.4465179,25.17197609,B,喘息服務,0226-282-449,oldclassmate106@gmail.com,周品萱,20220302 10:50:09
